likely_mpid,expt_gap,formula_x,mpid,formula_y,gap pbe,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Tc,Te,Th,Ti,Tl,Tm,U,V,W,Xe,Y,Yb,Zn,Zr,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-570217,0,Tm(SiOs)2,mp-570217,Tm(SiOs)2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,76,62,49.8,28.64,14,37,78,41,61.4,13.28,57,28.0855,190.23,162.1445,121.113042,74.4220336,28.0855,1687,3306,1619,2360.8,756.16,1687,3,14,11,9.4,3.68,8,3,6,3,4.8,1.44,3,111,190,79,140,23.2,111,1.25,2.2,0.95,1.89,0.256,1.9,2,2,0,2,0,2,0,2,2,0.8,0.96,0,0,6,6,2.4,2.88,0,0,14,14,8.2,6.56,0,4,22,18,13.4,7.52,4,0,0,0,0,0,0,0,4,4,1.6,1.92,0,0,4,4,1.6,1.92,0,0,1,1,0.2,0.32,0,1,4,3,3.4,0.96,4,14.09,29.78,15.69,19.768,4.5424,14.09,0,0.773,0.773,0.3092,0.37104,0,0,0,0,0,0,0,194,227,33,207.2,15.84,194
mp-647243,0,Tm2Ga10Os3,mp-647243,Tm2Ga10Os3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,76,45,45.06666667,18.75555556,31,37,74,37,65.66666667,11.11111111,74,69.723,190.23,120.507,107.0525613,49.77274844,69.723,302.91,3306,3003.09,1105.54,1070.173333,302.91,3,13,10,10.66666667,3.111111111,13,4,6,2,4.666666667,0.888888889,4,122,190,68,135.4666667,17.95555556,122,1.25,2.2,0.95,1.813333333,0.154666667,1.81,2,2,0,2,0,2,0,1,1,0.666666667,0.444444444,1,0,10,10,7.866666667,2.844444444,10,0,14,14,4.533333333,6.044444444,0,13,22,9,15.06666667,2.773333333,13,0,0,0,0,0,0,0,5,5,3.333333333,2.222222222,5,0,4,4,0.8,1.28,0,0,1,1,0.133333333,0.231111111,0,1,5,4,4.266666667,0.977777778,5,14.09,29.78,15.69,19.36033333,2.778577778,18.8575,0,0,0,0,0,0,0,0,0,0,0,0,64,194,130,107.3333333,57.77777778,64
mp-21486,0,Tm2In,mp-21486,Tm2In,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,49,69,20,62.33333333,8.888888889,69,37,75,38,49.66666667,16.88888889,37,114.818,168.93421,54.11621,150.8954733,24.05164889,168.93421,429.75,1818,1388.25,1355.25,617,1818,3,13,10,6.333333333,4.444444444,3,5,6,1,5.666666667,0.444444444,6,142,190,48,174,21.33333333,190,1.25,1.78,0.53,1.426666667,0.235555556,1.25,2,2,0,2,0,2,0,1,1,0.333333333,0.444444444,0,0,10,10,3.333333333,4.444444444,0,0,13,13,8.666666667,5.777777778,13,13,15,2,14.33333333,0.888888889,15,0,0,0,0,0,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,1,5,4,2.333333333,1.777777778,1,24.26,29.78,5.52,27.94,2.453333333,29.78,0,0,0,0,0,0,0,0,0,0,0,0,139,194,55,175.6666667,24.44444444,194
mp-1767,4.53,Tm2O3,mp-1767,Tm2O3,3.9787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,69,61,32.4,29.28,8,37,87,50,67,24,87,15.9994,168.93421,152.93481,77.173324,73.4087088,15.9994,54.8,1818,1763.2,760.08,846.336,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,190,124,115.6,59.52,66,1.25,3.44,2.19,2.564,1.0512,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,13,13,5.2,6.24,0,6,15,9,9.6,4.32,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,1,1,0.4,0.48,0,1,2,1,1.6,0.48,2,9.105,29.78,20.675,17.375,9.924,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12
mp-555716,0,Tm2Ru2O7,mp-555716,Tm2Ru2O7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,69,61,25.63636364,22.44628099,8,37,87,50,72.27272727,18.74380165,87,15.9994,168.93421,152.93481,59.27311091,55.07563207,15.9994,54.8,2607,2552.2,839.4181818,998.6049587,54.8,3,16,13,12.18181818,4.859504132,16,2,6,4,3.272727273,1.619834711,2,66,190,124,103.0909091,47.20661157,66,1.25,3.44,2.19,2.816363636,0.793719008,3.44,1,2,1,1.818181818,0.297520661,2,0,4,4,2.545454545,1.851239669,4,0,7,7,1.272727273,2.082644628,0,0,13,13,2.363636364,3.867768595,0,6,15,9,8,2.545454545,6,0,1,1,0.181818182,0.297520661,0,0,2,2,1.272727273,0.925619835,2,0,3,3,0.545454545,0.892561983,0,0,1,1,0.181818182,0.297520661,0,1,4,3,2.181818182,0.661157025,2,9.105,29.78,20.675,13.665,5.86,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,78.18181818,84.23140496,12
mp-9694,0,Tm3(GePd)4,mp-9694,Tm3(GePd)4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32,69,37,47.18181818,11.90082645,32,37,79,42,61.36363636,13.2892562,62,72.64,168.93421,96.29421,111.1856936,31.49919074,72.64,1211.4,1828.05,616.65,1601.072727,283.3983471,1211.4,3,14,11,9.545454545,3.570247934,10,4,6,2,4.909090909,0.661157025,4,120,190,70,146,24,120,1.25,2.2,0.95,1.871818182,0.339173554,2.01,0,2,2,1.272727273,0.925619835,0,0,2,2,0.727272727,0.925619835,0,0,10,10,7.272727273,3.966942149,10,0,13,13,3.545454545,5.157024793,0,10,15,5,12.81818182,2.049586777,10,0,0,0,0,0,0,0,4,4,1.454545455,1.851239669,0,0,0,0,0,0,0,0,1,1,0.272727273,0.396694215,0,0,4,4,1.727272727,1.652892562,0,14.41,29.78,15.37,21.72727273,5.321652893,14.41,0,0.383,0.383,0.139272727,0.177256198,0,0,0,0,0,0,0,194,225,31,216.5454545,12.29752066,225
mp-13511,0,Tm4In(NiGe2)2,mp-13511,Tm4In(NiGe2)2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,69,41,46.27272727,17.02479339,32,37,79,42,60.09090909,16.79338843,37,58.6934,168.93421,110.24081,108.9546945,44.68752132,72.64,429.75,1818,1388.25,1454.85,363.4363636,1211.4,3,14,11,9.181818182,4.495867769,3,4,6,2,4.818181818,0.892561983,4,120,190,70,148.1818182,30.41322314,120,1.25,2.01,0.76,1.694545455,0.323305785,1.25,2,2,0,2,0,2,0,2,2,0.818181818,0.892561983,0,0,10,10,6,4.363636364,0,0,13,13,4.727272727,6.016528926,0,10,15,5,13.54545455,1.388429752,14,0,0,0,0,0,0,0,5,5,1.909090909,2.082644628,0,0,2,2,0.363636364,0.595041322,0,0,1,1,0.363636364,0.462809917,0,1,5,4,2.636363636,1.421487603,1,10.32,29.78,19.46,23.27636364,4.908760331,23.005,0,0.383,0.383,0.139272727,0.177256198,0,0,0.5953947,0.5953947,0.108253582,0.177142225,0,139,225,86,205.9090909,20.82644628,194
mp-21810,0,Tm5(Ge5Rh2)2,mp-21810,Tm5(Ge5Rh2)2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32,69,37,44.47368421,13.13019391,32,37,79,42,63.73684211,16.06648199,79,72.64,168.93421,96.29421,104.3522658,33.99049695,72.64,1211.4,2237,1025.6,1586.947368,395.3130194,1211.4,3,14,11,10.05263158,4.155124654,14,4,6,2,4.736842105,0.775623269,4,120,190,70,143.0526316,24.70914127,120,1.25,2.28,1.03,1.866842105,0.32465374,2.01,1,2,1,1.789473684,0.332409972,2,0,2,2,1.052631579,0.997229917,2,0,10,10,6.947368421,3.656509695,10,0,13,13,3.421052632,5.041551247,0,9,15,6,13.21052632,1.772853186,14,0,1,1,0.210526316,0.332409972,0,0,4,4,2.105263158,1.994459834,4,0,2,2,0.421052632,0.664819945,0,0,1,1,0.263157895,0.387811634,0,1,4,3,3,1.052631579,4,13.64,29.78,16.14,22.81631579,3.863711911,23.005,0,0.383,0.383,0.201578947,0.190969529,0.383,0,0,0,0,0,0,194,225,31,216.8421053,12.02216066,225
mp-16518,0,TmAl4Ni,mp-16518,TmAl4Ni,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,69,56,24.83333333,15.77777778,13,37,73,36,65,10.66666667,73,26.9815386,168.93421,141.9526714,55.9256274,38.5921184,26.9815386,933.47,1818,884.53,1213.313333,373.1244444,933.47,3,13,10,10.83333333,2.888888889,13,3,6,3,3.666666667,0.888888889,3,121,190,69,133,19,121,1.25,1.91,0.66,1.6,0.116666667,1.61,2,2,0,2,0,2,0,1,1,0.666666667,0.444444444,1,0,8,8,1.333333333,2.222222222,0,0,13,13,2.166666667,3.611111111,0,3,15,12,6.166666667,4.222222222,3,0,0,0,0,0,0,0,5,5,3.333333333,2.222222222,5,0,2,2,0.333333333,0.555555556,0,0,1,1,0.166666667,0.277777778,0,1,5,4,3.833333333,1.555555556,5,10.32,29.78,19.46,17.67,4.036666667,16.48,0,0,0,0,0,0,0,0.5953947,0.5953947,0.09923245,0.165387417,0,194,225,31,219.8333333,8.611111111,225
mp-865402,0,TmAlCu,mp-865402,TmAlCu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,69,56,37,21.33333333,13,37,73,36,58,14,37,26.9815386,168.93421,141.9526714,86.48724953,54.96464031,26.9815386,933.47,1818,884.53,1369.746667,298.8355556,933.47,3,13,10,9,4,3,3,6,3,4.333333333,1.111111111,3,121,190,69,147.6666667,28.22222222,121,1.25,1.9,0.65,1.586666667,0.224444444,1.25,1,2,1,1.666666667,0.444444444,1,0,1,1,0.333333333,0.444444444,0,0,10,10,3.333333333,4.444444444,0,0,13,13,4.333333333,5.777777778,0,3,15,12,9.666666667,4.444444444,3,0,1,1,0.333333333,0.444444444,0,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,0,1,1,0.333333333,0.444444444,0,1,5,4,2.333333333,1.777777778,1,11.07,29.78,18.71,19.11,7.113333333,11.07,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,214.6666667,13.77777778,194
mp-1101,1.18,TmAs,mp-1101,TmAs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,69,36,51,18,33,37,84,47,60.5,23.5,37,74.9216,168.93421,94.01261,121.927905,47.006305,74.9216,1090,1818,728,1454,364,1090,3,15,12,9,6,3,4,6,2,5,1,4,119,190,71,154.5,35.5,119,1.25,2.18,0.93,1.715,0.465,1.25,2,2,0,2,0,2,0,3,3,1.5,1.5,0,0,10,10,5,5,0,0,13,13,6.5,6.5,0,15,15,0,15,0,15,0,0,0,0,0,0,0,3,3,1.5,1.5,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,1,3,2,2,1,1,22.175,29.78,7.605,25.9775,3.8025,22.175,0,0,0,0,0,0,0,0,0,0,0,0,166,194,28,180,14,166
mp-1017507,0,TmAu,mp-1017507,TmAu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69,79,10,74,5,69,37,66,29,51.5,14.5,37,168.93421,196.966569,28.032359,182.9503895,14.0161795,168.93421,1337.33,1818,480.67,1577.665,240.335,1337.33,3,11,8,7,4,3,6,6,0,6,0,6,136,190,54,163,27,136,1.25,2.54,1.29,1.895,0.645,1.25,1,2,1,1.5,0.5,1,0,0,0,0,0,0,0,10,10,5,5,0,13,14,1,13.5,0.5,13,15,25,10,20,5,15,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,1,1,0,1,0,1,16.7,29.78,13.08,23.24,6.54,16.7,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194
mp-560,0,TmAu2,mp-560,TmAu2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69,79,10,75.66666667,4.444444444,79,37,66,29,56.33333333,12.88888889,66,168.93421,196.966569,28.032359,187.6224493,12.45882622,196.966569,1337.33,1818,480.67,1497.553333,213.6311111,1337.33,3,11,8,8.333333333,3.555555556,11,6,6,0,6,0,6,136,190,54,154,24,136,1.25,2.54,1.29,2.11,0.573333333,2.54,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,0,10,10,6.666666667,4.444444444,10,13,14,1,13.66666667,0.444444444,14,15,25,10,21.66666667,4.444444444,25,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0.444444444,0,1,1,0,1,0,1,16.7,29.78,13.08,21.06,5.813333333,16.7,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,214.6666667,13.77777778,225
mp-15604,0,TmB2C,mp-15604,TmB2C,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,69,64,21.25,23.875,5,37,77,40,64.5,13.75,72,10.811,168.93421,158.12321,50.6417275,59.14624125,10.811,1818,3823,2005,2584.25,619.375,2348,3,14,11,10.75,3.875,13,2,6,4,3,1.5,2,76,190,114,108.5,40.75,84,1.25,2.55,1.3,1.97,0.36,2.04,2,2,0,2,0,2,0,2,2,1,0.5,1,0,0,0,0,0,0,0,13,13,3.25,4.875,0,3,15,12,6.25,4.375,3,0,0,0,0,0,0,0,5,5,3.5,1.75,5,0,0,0,0,0,0,0,1,1,0.25,0.375,0,1,5,4,3.75,1.375,5,5.64,29.78,24.14,12.44125,8.669375,7.1725,0,4.496,4.496,1.886,1.305,1.524,0,0,0,0,0,0,166,194,28,180,14,166
mp-10134,0,TmBPd3,mp-10134,TmBPd3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,69,64,42.4,14.96,46,37,72,35,59,8.8,62,10.811,168.93421,158.12321,99.801042,35.5960168,106.42,1818,2348,530,1930.03,167.188,1828.05,3,13,10,9.2,2.48,10,2,6,4,4.6,1.04,5,84,190,106,138.2,21.68,139,1.25,2.2,0.95,1.978,0.2912,2.2,0,2,2,0.8,0.96,0,0,1,1,0.2,0.32,0,0,10,10,6,4.8,10,0,13,13,2.6,4.16,0,3,15,12,9.6,2.64,10,0,0,0,0,0,0,0,5,5,1,1.6,0,0,0,0,0,0,0,0,1,1,0.2,0.32,0,0,5,5,1.2,1.52,0,7.1725,29.78,22.6075,16.0365,5.4974,14.41,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,166,225,59,207,21.6,225
mp-5438,0,TmBRh3,mp-5438,TmBRh3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,69,64,41.8,14.72,45,37,72,35,57.2,8.08,59,10.811,168.93421,158.12321,97.692342,34.7525368,102.9055,1818,2348,530,2175.4,142.96,2237,3,13,10,8.6,2.24,9,2,6,4,4.6,1.04,5,84,190,106,140,22.4,142,1.25,2.28,1.03,2.026,0.3104,2.28,1,2,1,1.4,0.48,1,0,1,1,0.2,0.32,0,0,8,8,4.8,3.84,8,0,13,13,2.6,4.16,0,3,15,12,9,2.4,9,0,1,1,0.6,0.48,1,0,5,5,1,1.6,0,0,2,2,1.2,0.96,2,0,1,1,0.2,0.32,0,1,5,4,3,0.8,3,7.1725,29.78,22.6075,15.5745,5.6822,13.64,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,166,225,59,207,21.6,225
mp-1025408,0,TmCoSi2,mp-1025408,TmCoSi2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,69,55,31,19,14,37,78,41,62.75,15.25,78,28.0855,168.93421,140.84871,71.00960125,48.96230438,28.0855,1687,1818,131,1740,53,1687,3,14,11,10,4,14,3,6,3,4,1,3,111,190,79,134.5,27.75,111,1.25,1.9,0.65,1.7325,0.24125,1.9,2,2,0,2,0,2,0,2,2,1,1,2,0,7,7,1.75,2.625,0,0,13,13,3.25,4.875,0,4,15,11,8,4,4,0,0,0,0,0,0,0,4,4,2,2,4,0,3,3,0.75,1.125,0,0,1,1,0.25,0.375,0,1,4,3,3,1,4,10.245,29.78,19.535,20.22625,4.990625,20.44,0,0.773,0.773,0.3865,0.3865,0.773,0,1.5484712,1.5484712,0.3871178,0.5806767,0,194,227,33,210.5,16.5,227
mp-1025116,0,TmCu4Ag,mp-1025116,TmCu4Ag,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,69,40,38.66666667,12.88888889,29,37,65,28,59.66666667,7.555555556,64,63.546,168.93421,105.38821,88.497735,33.26898,63.546,1234.93,1818,583.07,1414.001667,134.6661111,1357.77,3,11,8,9.666666667,2.222222222,11,4,6,2,4.5,0.666666667,4,132,190,58,143.8333333,15.77777778,132,1.25,1.93,0.68,1.796666667,0.182222222,1.9,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,0,10,10,8.333333333,2.777777778,10,0,13,13,2.166666667,3.611111111,0,11,15,4,11.66666667,1.111111111,11,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.166666667,0.277777778,0,1,1,0,1,0,1,11.07,29.78,18.71,15.065,5.326666667,11.07,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,219.8333333,8.611111111,225
mp-8123,0,TmCuSi,mp-8123,TmCuSi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,69,55,37.33333333,21.11111111,14,37,78,41,59.66666667,15.11111111,37,28.0855,168.93421,140.84871,86.85523667,54.71931556,28.0855,1357.77,1818,460.23,1620.923333,175.4355556,1357.77,3,14,11,9.333333333,4.222222222,3,3,6,3,4.333333333,1.111111111,3,111,190,79,144.3333333,30.44444444,111,1.25,1.9,0.65,1.683333333,0.288888889,1.25,1,2,1,1.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,10,10,3.333333333,4.444444444,0,0,13,13,4.333333333,5.777777778,0,4,15,11,10,4,4,0,1,1,0.333333333,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,0,1,1,0.333333333,0.444444444,0,1,4,3,2,1.333333333,1,11.07,29.78,18.71,20.43,6.24,11.07,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,194,227,33,215.3333333,14.22222222,194
